Simulation Time,No of Clients,Total Requests,Hop Reduction,Cache Hit Ratio,Latency
2025-01-30 23:47:02,8,425,0.009411764705882352,0.9411764705882352,9.113170445518652e-05
2025-01-30 23:47:02,6,434,0.009216589861751152,0.9216589861751152,7.342321939616671e-05
2025-01-30 23:47:02,6,441,0.009070294784580499,0.9070294784580499,6.895759930380042e-05
2025-01-30 23:47:02,7,444,0.009009009009009009,0.9009009009009009,0.00018675802767849277
2025-01-30 23:47:02,7,454,0.00881057268722467,0.881057268722467,9.098631780367819e-05
2025-01-30 23:47:02,8,459,0.008714596949891068,0.8714596949891068,0.00012031416724299037
2025-01-30 23:47:02,8,463,0.008639308855291577,0.8639308855291578,0.00019829712309121471
2025-01-30 23:47:02,8,473,0.008456659619450317,0.8456659619450317,3.9735763858745155e-05
2025-01-30 23:47:02,7,483,0.008281573498964804,0.8281573498964804,0.00012083166026103229
2025-01-30 23:47:02,7,493,0.010141987829614604,1.0141987829614605,0.00011017233400947264
2025-01-30 23:47:02,6,499,0.012024048096192385,1.2024048096192386,3.419575957392947e-05
2025-01-30 23:47:02,4,503,0.011928429423459244,1.1928429423459244,8.861417855451784e-05
2025-01-30 23:47:02,8,511,0.011741682974559686,1.1741682974559686,0.00011252294799216703
2025-01-30 23:47:02,8,516,0.011627906976744186,1.1627906976744187,8.874211567306687e-05
2025-01-30 23:47:02,8,525,0.011428571428571429,1.1428571428571428,2.603501891890671e-05
2025-01-30 23:47:02,8,534,0.011235955056179775,1.1235955056179776,0.0001376638502216306
2025-01-30 23:47:02,8,544,0.011029411764705883,1.1029411764705883,0.00013753363852524197
2025-01-30 23:47:02,6,548,0.010948905109489052,1.094890510948905,8.451471106902273e-05
2025-01-30 23:47:02,7,554,0.010830324909747292,1.083032490974729,4.4798231280099876e-05
2025-01-30 23:47:02,8,557,0.010771992818671455,1.0771992818671454,0.0001657665081331267
2025-01-30 23:47:02,6,562,0.010676156583629894,1.0676156583629894,5.3681379237609994e-05
2025-01-30 23:47:02,6,570,0.010526315789473684,1.0526315789473684,0.0001440692400367817
2025-01-30 23:47:02,8,574,0.012195121951219513,1.2195121951219512,7.214250239279822e-05
2025-01-30 23:47:02,8,584,0.011986301369863013,1.1986301369863013,0.0001245900617541347
2025-01-30 23:47:02,8,594,0.011784511784511785,1.1784511784511784,6.911484978843935e-05
2025-01-30 23:47:02,5,604,0.011589403973509934,1.1589403973509933,4.564604386621046e-05
2025-01-30 23:47:02,8,609,0.011494252873563218,1.1494252873563218,0.00010233131211052767
2025-01-30 23:47:02,8,615,0.011382113821138212,1.1382113821138211,4.801037728536707e-05
2025-01-30 23:47:02,8,623,0.011235955056179775,1.1235955056179776,0.000152217310463835
2025-01-30 23:47:02,6,629,0.011128775834658187,1.1128775834658187,0.00014741679722404566
2025-01-30 23:47:02,7,637,0.012558869701726845,1.2558869701726845,7.699372261502512e-05
2025-01-30 23:47:02,7,640,0.0125,1.25,0.0001450613199827133
2025-01-30 23:47:02,7,647,0.012364760432766615,1.2364760432766615,5.745319482396083e-05
2025-01-30 23:47:02,5,652,0.012269938650306749,1.2269938650306749,8.557477545173005e-05
2025-01-30 23:47:02,5,657,0.0121765601217656,1.21765601217656,9.541432076527809e-05
2025-01-30 23:47:02,7,662,0.013595166163141994,1.3595166163141994,0.00013323435711175106
2025-01-30 23:47:02,8,672,0.013392857142857142,1.3392857142857142,9.839981308292631e-05
