Simulation Time,No of Clients,Total Requests,Hop Reduction,Cache Hit Ratio,Latency
2025-01-30 23:47:09,6,421,0.011876484560570071,1.187648456057007,0.00011095331076828432
2025-01-30 23:47:09,7,424,0.01179245283018868,1.179245283018868,7.155800530213878e-05
2025-01-30 23:47:09,8,427,0.0117096018735363,1.1709601873536302,9.673232701662042e-05
2025-01-30 23:47:09,8,431,0.01160092807424594,1.160092807424594,9.756030075695184e-05
2025-01-30 23:47:09,8,437,0.011441647597254004,1.1441647597254003,3.1408623060615533e-05
2025-01-30 23:47:09,7,442,0.011312217194570135,1.1312217194570136,0.00012053181281332403
2025-01-30 23:47:09,7,447,0.011185682326621925,1.1185682326621924,0.00013208265215840958
2025-01-30 23:47:09,7,454,0.011013215859030838,1.1013215859030838,4.6885700319306794e-05
2025-01-30 23:47:09,8,459,0.010893246187363835,1.0893246187363834,0.0001433156380480593
2025-01-30 23:47:09,8,469,0.010660980810234541,1.0660980810234542,9.580030230112502e-05
2025-01-30 23:47:09,8,473,0.010570824524312896,1.0570824524312896,0.0002020135513811144
2025-01-30 23:47:09,7,477,0.012578616352201259,1.257861635220126,8.908597038754185e-05
2025-01-30 23:47:09,7,484,0.012396694214876033,1.2396694214876034,6.446214082689605e-05
2025-01-30 23:47:09,7,494,0.012145748987854251,1.214574898785425,7.755217106053953e-05
2025-01-30 23:47:09,7,503,0.011928429423459244,1.1928429423459244,7.81444895883905e-05
2025-01-30 23:47:09,8,511,0.0136986301369863,1.36986301369863,0.00010234567835856261
2025-01-30 23:47:09,7,517,0.013539651837524178,1.3539651837524178,3.0036284262682568e-05
2025-01-30 23:47:09,8,527,0.013282732447817837,1.3282732447817838,8.278110486736436e-05
2025-01-30 23:47:09,8,534,0.0149812734082397,1.4981273408239701,4.5401231439350365e-05
2025-01-30 23:47:09,7,540,0.016666666666666666,1.6666666666666667,0.00012334666694054815
2025-01-30 23:47:09,8,546,0.016483516483516484,1.6483516483516485,5.3269466944201046e-05
2025-01-30 23:47:09,7,553,0.0162748643761302,1.62748643761302,7.403942523565943e-05
2025-01-30 23:47:09,7,556,0.017985611510791366,1.7985611510791366,9.84595300422588e-05
2025-01-30 23:47:09,7,562,0.017793594306049824,1.7793594306049825,6.774022599713591e-05
2025-01-30 23:47:09,8,566,0.0176678445229682,1.76678445229682,0.00013915274788759324
2025-01-30 23:47:09,7,573,0.017452006980802792,1.7452006980802792,0.0001681617112827888
2025-01-30 23:47:09,8,583,0.017152658662092625,1.7152658662092626,9.187356542392271e-05
2025-01-30 23:47:09,8,588,0.017006802721088437,1.7006802721088436,8.0465689994168e-05
2025-01-30 23:47:09,7,595,0.01680672268907563,1.680672268907563,2.6753484510639626e-05
2025-01-30 23:47:09,7,605,0.01652892561983471,1.6528925619834711,0.00014763461708622343
2025-01-30 23:47:09,8,615,0.016260162601626018,1.6260162601626018,6.847052585523688e-05
2025-01-30 23:47:09,8,623,0.016051364365971106,1.6051364365971106,1.9637278679068986e-05
2025-01-30 23:47:09,7,632,0.015822784810126583,1.5822784810126582,4.420350550357826e-05
2025-01-30 23:47:09,8,635,0.015748031496062992,1.574803149606299,9.477707470125327e-05
