Simulation Time,No of Clients,Total Requests,Hop Reduction,Cache Hit Ratio,Latency
2025-01-30 23:46:55,8,446,0.011210762331838564,1.1210762331838564,0.00019203851996828399
2025-01-30 23:46:55,7,456,0.010964912280701754,1.0964912280701753,0.00019448923099155808
2025-01-30 23:46:55,8,465,0.010752688172043012,1.0752688172043012,0.00016461408859059677
2025-01-30 23:46:55,8,471,0.010615711252653927,1.0615711252653928,0.00016160272935534793
2025-01-30 23:46:55,8,478,0.010460251046025104,1.0460251046025104,0.00010633682878261835
2025-01-30 23:46:55,7,486,0.0102880658436214,1.02880658436214,0.0001641017807369493
2025-01-30 23:46:55,7,492,0.01016260162601626,1.0162601626016259,0.00016739917538878226
2025-01-30 23:46:55,8,499,0.01002004008016032,1.002004008016032,4.724548049183212e-05
2025-01-30 23:46:55,5,506,0.009881422924901186,0.9881422924901186,0.0001139758766819491
2025-01-30 23:46:55,8,516,0.009689922480620155,0.9689922480620154,0.00014178942626368943
2025-01-30 23:46:55,7,524,0.009541984732824428,0.9541984732824428,0.00012612622698400874
2025-01-30 23:46:55,8,531,0.009416195856873822,0.9416195856873822,0.00010985797083832445
2025-01-30 23:46:55,6,539,0.00927643784786642,0.927643784786642,0.00017591983729174965
2025-01-30 23:46:55,8,544,0.009191176470588236,0.9191176470588236,5.0041067401398947e-05
2025-01-30 23:46:55,7,553,0.009041591320072333,0.9041591320072333,2.2863422711315283e-05
2025-01-30 23:46:55,7,559,0.008944543828264758,0.8944543828264758,6.869234908893838e-05
2025-01-30 23:46:55,7,567,0.008818342151675485,0.8818342151675485,0.00013395673246292898
2025-01-30 23:46:55,8,570,0.008771929824561403,0.8771929824561403,0.000139829553589449
2025-01-30 23:46:55,6,580,0.010344827586206896,1.0344827586206897,3.5241018278884615e-05
2025-01-30 23:46:55,7,589,0.010186757215619695,1.0186757215619695,1.8873726060644272e-05
2025-01-30 23:46:55,8,592,0.010135135135135136,1.0135135135135136,0.00010247617204786951
2025-01-30 23:46:55,8,597,0.011725293132328308,1.1725293132328307,0.0001592166353679245
2025-01-30 23:46:55,8,603,0.011608623548922056,1.1608623548922055,7.036091287025036e-05
2025-01-30 23:46:55,8,611,0.011456628477905073,1.1456628477905073,7.869594125233008e-05
2025-01-30 23:46:55,8,616,0.011363636363636364,1.1363636363636365,7.315581850313567e-05
2025-01-30 23:46:55,7,623,0.011235955056179775,1.1235955056179776,4.8288533935317715e-05
2025-01-30 23:46:55,7,633,0.011058451816745656,1.1058451816745656,8.375056686855218e-05
2025-01-30 23:46:55,7,636,0.0110062893081761,1.10062893081761,5.7069381770785495e-05
2025-01-30 23:46:55,7,646,0.010835913312693499,1.08359133126935,7.62701408398256e-05
2025-01-30 23:46:55,8,653,0.010719754977029096,1.0719754977029097,7.446978054660522e-05
2025-01-30 23:46:55,8,658,0.010638297872340425,1.0638297872340425,4.308338283669398e-05
2025-01-30 23:46:55,7,667,0.010494752623688156,1.0494752623688157,5.511209218724714e-05
2025-01-30 23:46:55,7,675,0.01037037037037037,1.037037037037037,9.203308544530637e-05
2025-01-30 23:46:55,6,683,0.010248901903367497,1.0248901903367496,0.00013033269484711576
2025-01-30 23:46:55,8,690,0.011594202898550725,1.1594202898550725,4.1859452991890316e-05
